2023-08-08 12:15:22.086943;London;14.89
2023-08-08 12:15:38.096731;London;14.92
2023-08-08 12:15:54.085221;London;14.92
2023-08-08 12:16:10.172598;London;14.92
2023-08-08 12:16:26.119892;London;14.92
2023-08-08 12:16:42.209685;London;14.92
2023-08-08 10:47:51.898923;London;15.65
2023-08-08 10:48:08.351254;London;15.65
2023-08-08 10:48:24.848288;London;15.65
2023-08-08 10:48:41.250745;London;15.65
2023-08-08 10:48:57.471896;London;15.65
2023-08-08 10:49:13.640392;London;15.65
2023-08-08 10:49:29.877142;London;15.63
2023-08-08 10:49:46.413498;London;15.63
2023-08-08 10:50:02.585101;London;15.63
2023-08-08 10:50:18.791334;London;15.63
2023-08-08 10:50:34.936130;London;15.63
2023-08-08 10:50:51.461236;London;15.63
2023-08-08 10:51:07.688465;London;15.63
2023-08-08 10:51:23.764317;London;15.63
2023-08-08 10:51:39.930794;London;15.63
2023-08-08 11:15:49.851964;London;15.83
2023-08-08 11:16:06.201515;London;15.83
2023-08-08 11:16:22.992810;London;15.83
2023-08-08 11:16:39.348803;London;15.9
2023-08-08 11:16:56.173175;London;15.9
2023-08-08 11:17:12.811899;London;15.9
2023-08-08 11:17:29.112454;London;15.9
2023-08-08 11:17:45.220661;London;15.9
2023-08-08 11:18:01.477130;London;15.9
2023-08-08 11:18:18.990659;London;15.9
2023-08-08 11:18:35.178802;London;15.9
2023-08-08 11:18:51.407214;London;15.9
2023-08-08 11:19:07.666476;London;15.9
2023-08-08 11:19:23.910315;London;15.9
2023-08-08 11:19:40.091231;London;15.9
2023-08-08 11:19:56.330885;London;15.9
2023-08-08 11:20:12.466491;London;15.9
2023-08-08 11:20:28.814691;London;15.9
2023-08-08 11:20:45.007691;London;15.9
2023-08-08 11:21:01.387944;London;15.9
2023-08-08 11:21:18.257607;London;15.9
2023-08-08 11:21:34.447307;London;15.9
2023-08-08 11:21:50.816846;London;15.9
2023-08-08 11:22:06.990241;London;15.9
2023-08-08 11:22:23.631582;London;15.9
2023-08-08 11:22:39.825953;London;15.9
2023-08-08 11:22:56.059132;London;15.9
2023-08-08 11:23:12.273059;London;15.9
2023-08-08 11:23:28.446106;London;15.9
2023-08-08 11:23:44.602460;London;15.9
2023-08-08 11:24:00.752470;London;15.9
2023-08-08 11:24:17.290017;London;15.9
2023-08-08 11:24:33.415559;London;15.9
2023-08-08 11:24:49.657216;London;15.9
2023-08-08 11:35:10.849115;London;15.87
2023-08-08 11:35:27.426650;London;15.87
2023-08-08 11:35:43.874853;London;15.87
2023-08-08 11:35:59.919264;London;15.87
2023-08-08 11:36:17.498919;London;15.87
2023-08-08 11:36:33.610844;London;16.04
2023-08-08 11:36:49.662483;London;16.04
2023-08-08 11:37:05.801867;London;16.04
2023-08-08 11:37:22.087642;London;16.04
2023-08-08 11:37:38.221908;London;16.04
2023-08-08 11:37:54.393310;London;16.04
2023-08-08 11:38:10.711624;London;16.04
2023-08-08 11:38:26.922285;London;16.04
2023-08-08 11:38:43.170020;London;16.04
2023-08-08 11:38:59.217392;London;16.04
2023-08-08 11:39:15.425742;London;16.04
2023-08-08 11:39:31.642260;London;16.04
2023-08-08 11:40:03.567711;London;16.04
2023-08-08 11:40:19.888981;London;16.04
2023-08-08 11:40:37.298855;London;16.04
2023-08-08 11:40:53.793868;London;16.04
2023-08-08 11:41:12.590534;London;16.04
2023-08-08 11:41:31.202656;London;16.04
2023-08-08 11:41:47.647463;London;16.04
2023-08-08 11:42:04.054624;London;16.04
2023-08-08 11:42:20.975751;London;16.04
2023-08-08 11:42:38.836778;London;16.04
2023-08-08 11:42:55.196804;London;16.04
2023-08-08 11:43:11.179031;London;16.04
2023-08-08 11:43:27.291149;London;16.04
2023-08-08 11:43:43.315101;London;16.04
2023-08-08 11:43:59.359288;London;16.04
2023-08-08 11:44:16.105898;London;16.04
2023-08-08 11:44:32.255104;London;16.04
2023-08-08 11:44:48.863458;London;16.04
2023-08-08 11:45:04.914290;London;16.04
2023-08-08 14:55:23.386546;London;16.64
2023-08-08 14:55:39.365838;London;16.64
2023-08-08 14:55:55.864259;London;16.64
2023-08-08 14:56:11.948198;London;16.64
2023-08-08 14:56:28.021257;London;16.64
2023-08-08 14:56:44.175678;London;16.64
2023-08-08 14:57:00.267342;London;16.64
2023-08-08 14:57:16.338433;London;16.64
2023-08-08 14:57:32.428250;London;16.64
2023-08-08 14:57:48.466692;London;16.64
2023-08-08 14:58:05.124941;London;16.64
2023-08-08 14:58:21.389785;London;16.64
2023-08-08 14:58:37.700715;London;16.64
2023-08-08 14:58:53.715809;London;16.64
2023-08-08 14:59:09.796228;London;16.64
2023-08-08 14:59:25.911628;London;16.64
2023-08-08 14:59:41.942146;London;16.64
2023-08-08 14:59:58.148774;London;16.64
2023-08-08 15:00:14.725297;London;16.64
2023-08-08 15:00:30.923747;London;16.64
2023-08-08 15:00:47.601286;London;16.64
2023-08-08 15:01:03.770584;London;16.64
2023-08-08 15:01:19.953205;London;16.64
2023-08-08 15:01:36.140534;London;16.64
2023-08-08 15:01:52.324837;London;16.64
2023-08-08 15:02:08.437936;London;16.64
2023-08-08 15:02:24.540584;London;16.64
2023-08-08 15:02:40.982621;London;16.64
2023-08-08 15:02:57.178977;London;16.64
2023-08-08 15:03:13.404486;London;16.65
2023-08-08 15:03:29.647617;London;16.65
2023-08-08 15:03:56.673947;London;16.65
2023-08-08 15:04:15.717216;London;16.65
2023-08-08 15:04:31.954936;London;16.65
2023-08-08 15:04:48.083160;London;16.65
2023-08-08 15:05:04.120642;London;16.65
2023-08-08 15:05:20.443553;London;16.65
2023-08-08 15:05:36.791123;London;16.65
2023-08-08 15:05:53.236899;London;16.65
2023-08-08 15:06:09.395821;London;16.65
2023-08-08 15:06:25.581857;London;16.65
2023-08-08 15:06:42.174147;London;16.65
2023-08-08 15:06:58.312432;London;16.65
2023-08-08 15:07:14.402854;London;16.65
2023-08-08 15:07:30.606262;London;16.65
2023-08-08 15:07:46.803580;London;16.65
2023-08-08 15:08:02.868924;London;16.65
2023-08-08 15:08:19.044513;London;16.65
2023-08-08 15:08:35.226089;London;16.65
2023-08-08 15:08:51.434958;London;16.65
2023-08-08 15:09:07.633997;London;16.65
2023-08-08 15:09:23.902225;London;16.65
2023-08-08 15:09:40.285161;London;16.65
2023-08-08 15:09:56.453234;London;16.65
2023-08-08 15:10:12.510554;London;16.65
2023-08-08 15:10:28.660625;London;16.65
2023-08-08 15:10:44.792772;London;16.65
2023-08-08 15:11:00.907446;London;16.65
2023-08-08 15:11:17.024702;London;16.65
2023-08-08 15:11:33.194465;London;16.65
2023-08-08 15:11:49.400746;London;16.65
2023-08-08 15:12:05.595746;London;16.65
2023-08-08 15:12:21.626527;London;16.65
2023-08-08 15:12:37.768156;London;16.65
2023-08-08 15:12:53.896113;London;16.65
2023-08-08 15:13:10.119149;London;16.65
2023-08-08 15:13:26.214861;London;16.65
2023-08-08 15:13:42.290856;London;16.65
2023-08-08 15:13:58.579356;London;16.65
2023-08-08 15:14:14.616966;London;16.65
2023-08-08 15:14:30.797095;London;16.65
2023-08-08 15:14:47.865773;London;16.65
2023-08-08 15:15:04.016567;London;16.65
2023-08-08 15:15:20.165201;London;16.65
2023-08-08 15:15:36.316315;London;16.65
2023-08-08 15:15:52.449492;London;16.65
2023-08-08 15:16:08.562397;London;16.65
2023-08-08 15:16:24.750018;London;16.65
2023-08-08 15:16:40.881824;London;16.65
2023-08-08 15:16:57.051903;London;16.65
2023-08-08 15:17:13.104454;London;16.65
2023-08-08 15:17:29.266883;London;16.65
2023-08-08 15:17:46.066072;London;16.65
2023-08-08 15:18:02.222871;London;16.65
2023-08-08 15:18:18.540948;London;16.65
2023-08-08 15:18:34.852297;London;16.65
2023-08-09 09:15:45.715845;London;18.13
2023-08-09 09:16:02.041124;London;18.13
2023-08-09 09:18:37.425397;London;18.13
2023-08-09 09:18:53.517836;London;18.13
2023-08-09 09:19:09.770974;London;18.13
2023-08-09 09:19:25.769124;London;18.13
2023-08-09 09:19:41.828643;London;18.13
2023-08-09 09:19:57.853086;London;18.13
2023-08-09 09:37:49.892780;London;18.32
2023-08-09 09:38:06.477379;London;18.32
2023-08-09 09:38:24.720982;London;18.32
2023-08-09 09:38:42.811168;London;18.32
2023-08-09 09:38:59.825828;London;18.32
2023-08-09 09:39:16.122646;London;18.32
2023-08-09 09:39:32.335794;London;18.32
2023-08-09 09:40:08.089681;London;18.32
2023-08-09 09:40:24.266631;London;18.32
2023-08-09 09:40:40.316896;London;18.32
2023-08-09 09:40:56.453533;London;18.32
2023-08-09 09:41:12.418802;London;18.32
2023-08-09 09:41:28.527852;London;18.32
2023-08-09 09:41:58.895343;London;18.32
